Unnamed: 0,"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","Analog4|""Volts""|0.0|5.0|500","Analog5|""Volts""|0.0|5.0|500","Battery|""Volts""|0.0|20.0|1","AccelX|G|-3.0|3.0|200","AccelY|G|-3.0|3.0|200","AccelZ|G|-3.0|3.0|200","Yaw|Deg/Sec|-120|120|200","Pitch|Deg/Sec|-120|120|200","Roll|Deg/Sec|-120|120|200","Gsum|""G""|0.0|3.0|200","RPM|""rpm""|0|8000|500","RPM2|""rpm""|0|8000|500","GPIO1|""""|0.0|1.0|50",Latitude|Degrees|-180.0|180.0|25,Longitude|Degrees|-180.0|180.0|25,"Speed|mph|0.0|150.0|25","Altitude|""ft""|0.0|4000.0|25","GPSSats|""""|0|20|25","GPSQual|""""|0|5|25","GPSDOP|""""|0.0|20.0|25"
14137,29963,1714855112103,1.28,1.88,,-0.54,0.12,1.2,-28.0,3.0,0.0,0.56,0,116,0.0,39.67432,-77.417801,2.59,1143.6,8.0,2.0,1.7
14148,30083,1714855112225,1.31,1.91,,-0.03,0.2,0.96,-24.0,-14.0,-3.0,0.2,0,108,0.0,39.67432,-77.417809,2.88,1143.9,8.0,2.0,1.7
14168,30123,1714855112265,1.32,1.91,,-0.01,0.17,1.19,-26.0,0.0,2.0,0.17,0,112,0.0,39.67432,-77.417809,3.21,1144.0,8.0,2.0,1.7
14188,30163,1714855112305,1.32,1.91,,-0.19,0.3,1.0,-28.0,6.0,3.0,0.36,0,112,0.0,39.67432,-77.417809,2.93,1144.1,8.0,2.0,1.7
14208,30203,1714855112345,1.33,1.92,,-0.25,0.26,0.96,-32.0,-10.0,0.0,0.36,0,112,0.0,39.67432,-77.417809,2.91,1144.2,8.0,2.0,1.7
14228,30243,1714855112385,1.32,1.92,,-0.17,0.16,1.09,-36.0,1.0,0.0,0.24,0,112,0.0,39.67432,-77.417809,2.98,1144.3,8.0,2.0,1.7
14248,30283,1714855112425,1.33,1.93,,0.09,0.01,0.97,-38.0,7.0,-1.0,0.09,0,112,0.0,39.67432,-77.417809,2.8,1144.3,8.0,2.0,1.7
14268,30323,1714855112465,1.3,1.89,,0.17,0.04,0.73,-30.0,0.0,-5.0,0.18,0,112,0.0,39.67432,-77.417809,2.88,1144.4,8.0,2.0,1.7
14288,30363,1714855112505,1.28,1.87,,0.13,0.11,0.77,-27.0,2.0,3.0,0.17,0,112,0.0,39.67432,-77.417809,2.77,1144.5,8.0,2.0,1.7
14308,30403,1714855112544,1.33,1.93,,-0.07,0.2,1.02,-29.0,17.0,7.0,0.21,0,20,0.0,39.67432,-77.417809,2.89,1144.6,8.0,2.0,1.7
14328,30443,1714855112584,1.3,1.9,,-0.33,0.2,1.12,-30.0,4.0,2.0,0.39,0,20,0.0,39.67432,-77.417809,2.89,1144.6,8.0,2.0,1.7
14348,30483,1714855112624,1.31,1.9,,-0.37,0.2,1.16,-34.0,-1.0,-1.0,0.42,0,56,0.0,39.67432,-77.417809,2.91,1144.7,8.0,2.0,1.7
14368,30523,1714855112665,1.32,1.91,,-0.12,0.06,1.09,-37.0,-2.0,0.0,0.13,0,112,0.0,39.67432,-77.417809,3.08,1144.7,8.0,2.0,1.7
14388,30563,1714855112704,1.32,1.91,,0.06,0.0,0.85,-36.0,2.0,4.0,0.06,0,120,0.0,39.67432,-77.417809,3.03,1144.7,8.0,2.0,1.7
14408,30603,1714855112744,1.32,1.91,,0.13,0.11,0.62,-35.0,4.0,3.0,0.17,0,112,0.0,39.67432,-77.417809,2.97,1144.8,8.0,2.0,1.7
14428,30643,1714855112784,1.31,1.91,,-0.03,0.19,0.86,-33.0,8.0,6.0,0.2,0,120,0.0,39.67432,-77.417809,3.12,1144.8,8.0,2.0,1.7
14448,30683,1714855112824,1.33,1.92,,-0.2,0.18,1.14,-32.0,2.0,4.0,0.27,0,112,0.0,39.67432,-77.417809,2.9,1144.8,8.0,2.0,1.7
14468,30723,1714855112862,1.34,1.92,,-0.27,0.19,1.42,-36.0,1.0,3.0,0.33,0,112,0.0,39.67432,-77.417809,3.26,1144.9,8.0,2.0,1.7
14488,30763,1714855112904,1.36,1.94,,-0.03,0.1,1.24,-38.0,4.0,1.0,0.1,0,116,0.0,39.67432,-77.417809,3.13,1144.9,8.0,2.0,1.7
14508,30803,1714855112944,1.34,1.92,,0.09,0.11,0.8,-37.0,0.0,2.0,0.14,0,112,0.0,39.67432,-77.417809,2.94,1145.0,8.0,2.0,1.7
14519,30923,1714855113064,1.35,1.94,,-0.31,0.1,0.8,-33.0,20.0,7.0,0.33,0,124,0.0,39.67432,-77.417816,2.94,1145.2,8.0,2.0,1.7
14539,30963,1714855113104,1.35,1.93,,-0.25,0.1,1.09,-33.0,-7.0,2.0,0.27,0,116,0.0,39.67432,-77.417816,3.06,1145.2,8.0,2.0,1.7
14559,31003,1714855113144,1.35,1.92,,-0.21,0.08,1.16,-30.0,1.0,4.0,0.22,0,108,0.0,39.67432,-77.417816,3.03,1145.2,8.0,2.0,1.7
14579,31043,1714855113184,1.3,1.87,13.12,-0.01,0.14,1.12,-30.0,-4.0,2.0,0.14,0,120,0.0,39.674316,-77.417816,3.09,1145.2,8.0,2.0,1.7
14599,31083,1714855113224,1.35,1.92,,-0.03,0.12,0.91,-31.0,3.0,0.0,0.13,0,104,0.0,39.674316,-77.417816,2.89,1145.3,8.0,2.0,1.7
14619,31123,1714855113264,1.33,1.88,,-0.12,0.19,0.73,-28.0,1.0,1.0,0.22,0,112,0.0,39.674316,-77.417816,3.0,1145.3,8.0,2.0,1.7
14639,31163,1714855113305,1.34,1.92,,-0.28,0.19,0.89,-30.0,-3.0,-5.0,0.34,0,112,0.0,39.674316,-77.417816,2.97,1145.4,8.0,2.0,1.7
14659,31203,1714855113344,1.33,1.92,,-0.11,0.04,1.08,-32.0,-5.0,-6.0,0.11,0,116,0.0,39.674316,-77.417816,3.01,1145.5,8.0,2.0,1.7
14679,31243,1714855113384,1.3,1.88,,0.06,-0.18,1.13,-33.0,7.0,3.0,0.19,0,56,0.0,39.674316,-77.417816,2.86,1145.5,8.0,2.0,1.7
14699,31283,1714855113424,1.33,1.9,,0.02,0.04,0.74,-29.0,4.0,1.0,0.05,0,56,0.0,39.674316,-77.417816,3.01,1145.5,8.0,2.0,1.7
14719,31323,1714855113464,1.33,1.87,,0.04,0.04,0.73,-30.0,0.0,4.0,0.06,0,56,0.0,39.674316,-77.417816,3.03,1145.5,8.0,2.0,1.7
14739,31363,1714855113504,1.3,1.85,,-0.03,0.06,0.89,-30.0,5.0,5.0,0.07,0,112,0.0,39.674316,-77.417816,2.65,1145.5,8.0,2.0,1.7
14759,31403,1714855113544,1.29,1.85,,-0.03,0.01,1.01,-29.0,3.0,5.0,0.04,0,36,0.0,39.674316,-77.417816,2.77,1145.6,8.0,2.0,1.7
14779,31443,1714855113583,1.31,1.86,,-0.09,0.05,0.93,-29.0,-2.0,8.0,0.1,0,112,0.0,39.674316,-77.417824,3.09,1145.6,8.0,2.0,1.7
14799,31483,1714855113625,1.33,1.9,,-0.0,0.14,1.07,-31.0,-1.0,6.0,0.14,0,112,0.0,39.674316,-77.417824,3.08,1145.6,8.0,2.0,1.7
14819,31523,1714855113665,1.33,1.9,,0.09,0.13,1.01,-32.0,0.0,1.0,0.15,0,116,0.0,39.674316,-77.417824,2.69,1145.6,8.0,2.0,1.7
14839,31563,1714855113703,1.32,1.88,,0.04,-0.0,0.63,-27.0,-5.0,-2.0,0.04,0,116,0.0,39.674313,-77.417824,2.87,1145.6,8.0,2.0,1.7
14859,31603,1714855113743,1.3,1.85,,0.08,-0.07,0.83,-21.0,-6.0,1.0,0.11,0,108,0.0,39.674313,-77.417824,3.09,1145.6,8.0,2.0,1.7
14879,31643,1714855113785,1.33,1.89,,-0.04,0.13,1.16,-22.0,-6.0,6.0,0.14,0,56,0.0,39.674313,-77.417824,2.93,1145.6,8.0,2.0,1.7
14899,31683,1714855113823,1.33,1.89,,-0.17,0.21,1.21,-24.0,1.0,8.0,0.27,0,56,0.0,39.674313,-77.417824,3.16,1145.6,8.0,2.0,1.7
14919,31723,1714855113865,1.29,1.87,,-0.34,0.2,1.04,-29.0,-4.0,1.0,0.4,0,56,0.0,39.674313,-77.417824,3.16,1145.7,8.0,2.0,1.7
14929,31843,1714855113985,1.32,1.88,,-0.01,-0.07,1.01,-28.0,-1.0,-2.0,0.07,0,116,0.0,39.674313,-77.417824,2.64,1145.7,8.0,2.0,1.7
14949,31883,1714855114019,1.33,1.88,,-0.0,-0.04,1.03,-24.0,-5.0,0.0,0.04,0,116,0.0,39.674313,-77.417824,2.84,1145.8,8.0,2.0,1.7
14969,31923,1714855114065,1.34,1.9,,-0.04,0.01,1.1,-22.0,-3.0,1.0,0.05,0,116,0.0,39.674313,-77.417824,2.97,1145.8,8.0,2.0,1.7
14989,31963,1714855114105,1.32,1.88,,0.1,0.12,1.1,-22.0,-2.0,-1.0,0.15,0,108,0.0,39.674313,-77.417824,2.99,1145.9,8.0,2.0,1.7
15009,32003,1714855114145,1.34,1.9,,0.24,0.2,1.07,-24.0,-1.0,-3.0,0.31,0,108,0.0,39.674313,-77.417824,2.96,1145.8,8.0,2.0,1.7
15029,32043,1714855114185,1.33,1.89,13.14,-0.03,0.1,0.81,-27.0,10.0,0.0,0.1,0,108,0.0,39.674313,-77.417824,2.71,1145.9,8.0,2.0,1.7
15049,32083,1714855114225,1.33,1.89,,-0.27,-0.03,0.69,-27.0,10.0,2.0,0.27,0,108,0.0,39.674313,-77.417824,2.37,1145.9,8.0,2.0,1.7
15069,32123,1714855114265,1.34,1.89,,-0.36,-0.16,0.67,-26.0,16.0,5.0,0.39,0,116,0.0,39.674313,-77.417824,2.66,1145.9,8.0,2.0,1.7
15089,32163,1714855114305,1.32,1.87,,-0.42,-0.1,1.06,-25.0,-4.0,4.0,0.43,0,108,0.0,39.674313,-77.417824,2.36,1145.9,8.0,2.0,1.7
15109,32203,1714855114345,1.31,1.86,,-0.19,-0.04,1.09,-25.0,-5.0,5.0,0.2,0,112,0.0,39.674313,-77.417824,2.6,1145.9,8.0,2.0,1.7
15129,32243,1714855114385,1.32,1.87,,-0.07,0.0,0.95,-22.0,-11.0,2.0,0.08,0,112,0.0,39.674313,-77.417824,3.19,1145.8,8.0,2.0,1.7
15149,32283,1714855114425,1.34,1.89,,0.13,0.06,1.0,-24.0,-12.0,2.0,0.14,0,112,0.0,39.674313,-77.417824,3.1,1145.8,8.0,2.0,1.7
15169,32323,1714855114465,1.29,1.84,,0.09,0.22,1.12,-28.0,2.0,4.0,0.23,0,112,0.0,39.674309,-77.417824,2.85,1145.8,8.0,2.0,1.7
15189,32363,1714855114505,1.29,1.84,,0.02,0.04,1.08,-26.0,6.0,3.0,0.04,0,116,0.0,39.674309,-77.417824,3.06,1145.8,8.0,2.0,1.7
15209,32403,1714855114544,1.34,1.9,,-0.22,0.14,1.19,-22.0,0.0,-2.0,0.26,0,112,0.0,39.674309,-77.417824,2.78,1145.8,8.0,2.0,1.7
15229,32443,1714855114585,1.31,1.87,,-0.39,0.23,1.29,-27.0,2.0,-5.0,0.45,0,116,0.0,39.674309,-77.417824,2.6,1145.8,8.0,2.0,1.7
15249,32483,1714855114624,1.31,1.86,,-0.42,0.11,1.11,-29.0,-1.0,-5.0,0.43,0,120,0.0,39.674309,-77.417824,2.62,1145.8,8.0,2.0,1.7
15269,32523,1714855114664,1.34,1.89,,-0.27,-0.09,0.8,-29.0,-3.0,-3.0,0.29,0,108,0.0,39.674309,-77.417824,2.65,1145.8,8.0,2.0,1.7
15289,32563,1714855114704,1.34,1.89,,-0.2,-0.02,0.73,-27.0,-9.0,0.0,0.2,0,116,0.0,39.674305,-77.417824,2.77,1145.8,8.0,2.0,1.7
15320,32723,1714855114864,1.34,1.89,,-0.38,0.08,1.17,-29.0,0.0,8.0,0.39,0,28,0.0,39.674305,-77.417824,2.89,1145.8,8.0,2.0,1.7
15340,32763,1714855114905,1.32,1.87,,-0.33,0.09,1.28,-32.0,2.0,6.0,0.34,0,112,0.0,39.674305,-77.417824,3.08,1145.7,8.0,2.0,1.7
15360,32803,1714855114944,1.35,1.9,,-0.34,-0.02,0.98,-31.0,-6.0,4.0,0.34,0,116,0.0,39.674305,-77.417824,3.01,1145.7,8.0,2.0,1.7
15380,32843,1714855114984,1.32,1.88,,-0.24,0.12,0.86,-33.0,-5.0,6.0,0.27,0,116,0.0,39.674301,-77.417824,3.11,1145.7,8.0,2.0,1.7
15400,32883,1714855115018,1.31,1.86,,0.04,0.17,1.0,-38.0,5.0,5.0,0.18,0,112,0.0,39.674301,-77.417824,3.2,1145.7,8.0,2.0,1.7
15420,32923,1714855115064,1.35,1.9,,0.12,0.07,1.03,-33.0,6.0,2.0,0.14,0,112,0.0,39.674301,-77.417824,3.22,1145.7,8.0,2.0,1.7
15440,32963,1714855115104,1.34,1.88,,0.02,0.1,1.0,-29.0,-3.0,2.0,0.1,0,104,0.0,39.674301,-77.417824,3.31,1145.6,8.0,2.0,1.7
15460,33003,1714855115144,1.31,1.86,,-0.19,0.14,1.24,-31.0,1.0,3.0,0.23,0,108,0.0,39.674301,-77.417824,3.58,1145.6,8.0,2.0,1.7
15480,33043,1714855115184,1.32,1.88,13.13,-0.1,0.05,1.07,-35.0,-1.0,2.0,0.11,0,112,0.0,39.674297,-77.417824,3.47,1145.7,8.0,2.0,1.7
15500,33083,1714855115225,1.34,1.9,,-0.09,0.02,0.9,-37.0,-5.0,-1.0,0.09,0,112,0.0,39.674297,-77.417824,3.42,1145.7,8.0,2.0,1.7
15520,33123,1714855115264,1.32,1.87,,0.11,0.0,0.83,-38.0,-3.0,3.0,0.11,0,116,0.0,39.674297,-77.417824,3.21,1145.7,8.0,2.0,1.7
15540,33163,1714855115304,1.3,1.84,,0.12,0.05,0.81,-37.0,10.0,6.0,0.13,0,116,0.0,39.674297,-77.417824,3.27,1145.6,8.0,2.0,1.7
15560,33203,1714855115344,1.31,1.83,,-0.15,-0.07,0.95,-33.0,8.0,6.0,0.16,0,116,0.0,39.674297,-77.417824,2.79,1145.6,8.0,2.0,1.7
15580,33243,1714855115384,1.34,1.88,,-0.26,-0.01,1.07,-29.0,0.0,7.0,0.26,0,112,0.0,39.674297,-77.417824,3.24,1145.6,8.0,2.0,1.7
15600,33283,1714855115424,1.34,1.89,,-0.2,0.17,1.19,-30.0,-7.0,3.0,0.26,0,112,0.0,39.674294,-77.417824,3.78,1145.7,8.0,2.0,1.7
15620,33323,1714855115464,1.31,1.85,,-0.06,0.23,1.18,-32.0,-11.0,1.0,0.24,0,120,0.0,39.674294,-77.417824,3.77,1145.7,8.0,2.0,1.7
15640,33363,1714855115504,1.35,1.89,,0.2,0.12,0.92,-36.0,-5.0,2.0,0.23,0,112,0.0,39.674294,-77.417824,3.88,1145.7,8.0,2.0,1.7
15660,33403,1714855115545,1.35,1.89,,0.13,0.13,0.85,-37.0,7.0,6.0,0.18,0,116,0.0,39.674294,-77.417824,3.71,1145.7,8.0,2.0,1.7
15680,33443,1714855115583,1.34,1.89,,-0.13,0.1,0.99,-36.0,6.0,3.0,0.17,0,124,0.0,39.674294,-77.417824,3.42,1145.7,8.0,2.0,1.7
15700,33483,1714855115623,1.31,1.86,,-0.19,0.15,1.2,-35.0,2.0,-2.0,0.24,0,120,0.0,39.674294,-77.417824,3.42,1145.6,8.0,2.0,1.7
15720,33523,1714855115663,1.33,1.87,,0.0,-0.01,1.11,-35.0,-1.0,0.0,0.01,0,120,0.0,39.674294,-77.417824,3.29,1145.6,8.0,2.0,1.7
15747,33683,1714855115823,1.28,1.82,,-0.2,0.03,1.18,-33.0,-6.0,1.0,0.2,0,108,0.0,39.67429,-77.417824,4.03,1145.6,8.0,2.0,1.7
15767,33723,1714855115865,1.29,1.83,,-0.04,0.01,1.09,-38.0,-2.0,4.0,0.05,0,120,0.0,39.67429,-77.417824,3.64,1145.7,8.0,2.0,1.7
15787,33763,1714855115905,1.33,1.88,,0.05,0.1,0.79,-38.0,-3.0,1.0,0.11,0,112,0.0,39.67429,-77.417824,3.77,1145.7,8.0,2.0,1.7
15807,33803,1714855115943,1.31,1.83,,0.12,0.06,0.54,-36.0,5.0,0.0,0.14,0,120,0.0,39.67429,-77.417824,3.57,1145.7,8.0,2.0,1.7
15827,33843,1714855115985,1.32,1.87,,-0.02,0.02,0.82,-35.0,11.0,7.0,0.03,0,112,0.0,39.67429,-77.417816,3.56,1145.7,8.0,2.0,1.7
15847,33883,1714855116019,1.33,1.87,,-0.14,0.02,1.28,-31.0,-2.0,6.0,0.14,0,120,0.0,39.67429,-77.417816,3.76,1145.6,8.0,2.0,1.7
15867,33923,1714855116065,1.32,1.86,,-0.13,0.02,1.35,-30.0,-4.0,5.0,0.13,0,116,0.0,39.674286,-77.417816,4.12,1145.6,8.0,2.0,1.7
15887,33963,1714855116105,1.31,1.83,,0.12,0.06,1.39,-32.0,-4.0,6.0,0.13,0,104,0.0,39.674286,-77.417816,3.95,1145.6,8.0,2.0,1.7
15907,34003,1714855116145,1.32,1.84,,0.32,0.2,1.1,-36.0,3.0,10.0,0.38,0,120,0.0,39.674286,-77.417816,3.95,1145.5,8.0,2.0,1.7
15927,34043,1714855116185,1.35,1.9,13.15,0.14,0.27,0.85,-38.0,15.0,5.0,0.3,0,116,0.0,39.674286,-77.417816,3.34,1145.5,8.0,2.0,1.7
15947,34083,1714855116225,1.35,1.89,,-0.21,0.17,0.7,-36.0,6.0,-5.0,0.26,0,120,0.0,39.674286,-77.417816,3.27,1145.4,8.0,2.0,1.7
15967,34123,1714855116265,1.34,1.89,,-0.21,0.01,0.61,-34.0,-8.0,-9.0,0.21,0,120,0.0,39.674286,-77.417816,3.41,1145.3,8.0,2.0,1.7
15987,34163,1714855116305,1.35,1.9,,-0.0,-0.18,0.83,-33.0,-11.0,0.0,0.18,0,116,0.0,39.674286,-77.417816,3.67,1145.2,8.0,2.0,1.7
16007,34203,1714855116345,1.35,1.89,,0.18,0.05,1.28,-32.0,-10.0,8.0,0.18,0,116,0.0,39.674286,-77.417816,4.2,1145.1,8.0,2.0,1.7
16027,34243,1714855116385,1.34,1.88,,0.06,0.17,1.18,-34.0,0.0,9.0,0.18,0,112,0.0,39.674282,-77.417816,4.29,1145.0,8.0,2.0,1.7
16047,34283,1714855116425,1.36,1.9,,-0.04,0.23,1.11,-37.0,7.0,6.0,0.23,0,116,0.0,39.674282,-77.417816,3.85,1144.9,8.0,2.0,1.7
16067,34323,1714855116465,1.36,1.9,,0.1,0.2,0.86,-37.0,-3.0,0.0,0.22,0,112,0.0,39.674282,-77.417809,3.7,1144.8,8.0,2.0,1.7
16087,34363,1714855116505,1.3,1.84,,-0.0,0.07,0.92,-36.0,0.0,-2.0,0.07,0,116,0.0,39.674282,-77.417809,3.92,1144.8,8.0,2.0,1.7
16107,34403,1714855116545,1.34,1.89,,-0.01,0.02,0.93,-32.0,0.0,1.0,0.03,0,120,0.0,39.674282,-77.417809,3.71,1144.7,8.0,2.0,1.7
16120,34523,1714855116664,1.35,1.89,,0.07,0.19,1.01,-33.0,0.0,-1.0,0.2,0,104,0.0,39.674282,-77.417809,3.63,1144.4,8.0,2.0,1.7
16140,34563,1714855116702,1.31,1.85,,0.07,0.07,0.76,-35.0,-4.0,-3.0,0.1,0,112,0.0,39.674282,-77.417809,3.9,1144.3,8.0,2.0,1.7
16160,34603,1714855116744,1.35,1.9,,0.14,-0.01,0.61,-36.0,-1.0,1.0,0.14,0,104,0.0,39.674278,-77.417809,3.29,1144.2,8.0,2.0,1.7
16180,34643,1714855116784,1.34,1.89,,0.23,-0.03,0.81,-33.0,-3.0,3.0,0.23,0,100,0.0,39.674278,-77.417809,3.86,1144.1,8.0,2.0,1.7
16200,34683,1714855116825,1.35,1.89,,0.24,-0.03,1.18,-30.0,-1.0,3.0,0.24,0,104,0.0,39.674278,-77.417809,3.47,1144.0,8.0,2.0,1.7
16220,34723,1714855116864,1.35,1.89,,0.17,0.08,1.16,-29.0,8.0,3.0,0.19,0,104,0.0,39.674278,-77.417809,3.38,1144.0,8.0,2.0,1.7
16240,34763,1714855116904,1.36,1.89,,0.13,0.18,1.13,-30.0,1.0,0.0,0.22,0,104,0.0,39.674278,-77.417809,3.81,1143.9,8.0,2.0,1.7
16260,34803,1714855116944,1.36,1.9,,0.06,0.16,1.06,-32.0,8.0,-1.0,0.17,0,104,0.0,39.674278,-77.417809,3.66,1143.8,8.0,2.0,1.7
16280,34843,1714855116984,1.34,1.88,,0.1,0.08,1.05,-34.0,-5.0,-3.0,0.13,0,104,0.0,39.674278,-77.417809,3.77,1143.7,8.0,2.0,1.7
16300,34883,1714855117020,1.32,1.85,,0.02,-0.03,1.13,-35.0,0.0,3.0,0.03,0,104,0.0,39.674278,-77.417809,3.45,1143.7,8.0,2.0,1.7
16320,34923,1714855117064,1.34,1.88,,0.04,0.08,0.86,-34.0,0.0,6.0,0.09,0,48,0.0,39.674278,-77.417809,3.31,1143.6,8.0,2.0,1.7
16340,34963,1714855117104,1.35,1.89,,0.02,0.04,1.03,-34.0,-3.0,3.0,0.05,0,48,0.0,39.674278,-77.417809,3.12,1143.5,8.0,2.0,1.7
16360,35003,1714855117145,1.35,1.89,,0.07,0.01,0.95,-32.0,3.0,6.0,0.07,0,24,0.0,39.674278,-77.417809,3.4,1143.4,8.0,2.0,1.7
16380,35043,1714855117184,1.37,1.9,13.13,-0.04,0.11,0.87,-31.0,1.0,7.0,0.12,0,104,0.0,39.674278,-77.417809,3.15,1143.3,8.0,2.0,1.7
16400,35083,1714855117224,1.34,1.87,,-0.05,0.19,0.91,-32.0,2.0,4.0,0.2,0,104,0.0,39.674278,-77.417801,3.24,1143.2,8.0,2.0,1.7
16420,35123,1714855117264,1.33,1.87,,-0.05,0.11,0.9,-31.0,-4.0,1.0,0.12,0,100,0.0,39.674278,-77.417801,3.25,1143.2,8.0,2.0,1.7
16440,35163,1714855117304,1.32,1.86,,-0.02,0.11,1.18,-30.0,-5.0,1.0,0.12,0,104,0.0,39.674278,-77.417801,3.38,1143.1,8.0,2.0,1.7
16460,35203,1714855117344,1.33,1.87,,0.0,0.15,1.18,-29.0,-2.0,-1.0,0.15,0,100,0.0,39.674278,-77.417801,3.56,1143.1,8.0,2.0,1.7
16480,35243,1714855117384,1.34,1.87,,0.03,0.18,1.27,-30.0,-1.0,-1.0,0.18,0,100,0.0,39.674278,-77.417801,3.57,1143.0,8.0,2.0,1.7
16492,35363,1714855117504,1.37,1.9,,0.1,0.01,0.89,-30.0,-3.0,-4.0,0.1,0,104,0.0,39.674278,-77.417801,3.44,1142.8,8.0,2.0,1.7
16512,35403,1714855117544,1.32,1.86,,0.28,0.07,0.94,-30.0,-11.0,-4.0,0.28,0,52,0.0,39.674278,-77.417801,3.6,1142.8,8.0,2.0,1.7
16532,35443,1714855117583,1.34,1.88,,0.32,0.06,0.83,-34.0,9.0,3.0,0.33,0,108,0.0,39.674278,-77.417801,3.56,1142.7,8.0,2.0,1.7
16552,35483,1714855117623,1.37,1.91,,0.19,0.11,0.8,-34.0,12.0,6.0,0.22,0,112,0.0,39.674278,-77.417793,3.27,1142.7,8.0,2.0,1.7
16572,35523,1714855117661,1.35,1.89,,0.02,0.15,0.93,-34.0,9.0,4.0,0.15,0,108,0.0,39.674278,-77.417793,3.36,1142.7,8.0,2.0,1.7
16592,35563,1714855117705,1.35,1.89,,-0.23,0.06,0.99,-36.0,5.0,3.0,0.24,0,112,0.0,39.674278,-77.417793,3.26,1142.7,8.0,2.0,1.7
16612,35603,1714855117743,1.36,1.9,,-0.06,0.05,0.95,-36.0,-1.0,3.0,0.07,0,116,0.0,39.674278,-77.417793,3.5,1142.7,8.0,2.0,1.7
16632,35643,1714855117785,1.34,1.88,,0.2,0.02,0.97,-32.0,-9.0,4.0,0.2,0,116,0.0,39.674278,-77.417793,3.42,1142.6,8.0,2.0,1.7
16652,35683,1714855117823,1.33,1.88,,0.28,0.17,1.02,-31.0,-4.0,5.0,0.32,0,120,0.0,39.674278,-77.417793,4.01,1142.5,8.0,2.0,1.7
16672,35723,1714855117863,1.36,1.9,,0.16,0.35,1.12,-33.0,0.0,5.0,0.38,0,108,0.0,39.674278,-77.417793,3.83,1142.5,8.0,2.0,1.7
16692,35763,1714855117905,1.31,1.85,,-0.06,0.32,1.0,-36.0,1.0,1.0,0.32,0,108,0.0,39.674278,-77.417793,3.79,1142.4,8.0,2.0,1.7
16712,35803,1714855117943,1.36,1.9,,-0.03,0.17,0.88,-40.0,-1.0,-5.0,0.17,0,116,0.0,39.674278,-77.417793,3.67,1142.3,8.0,2.0,1.7
16732,35843,1714855117985,1.36,1.91,,0.15,0.11,0.99,-39.0,1.0,-4.0,0.19,0,36,0.0,39.674278,-77.417786,3.68,1142.3,8.0,2.0,1.7
16752,35883,1714855118019,1.38,1.91,,0.24,0.02,1.12,-36.0,-1.0,3.0,0.24,0,116,0.0,39.674278,-77.417786,3.73,1142.2,8.0,2.0,1.7
16772,35923,1714855118065,1.32,1.86,,0.03,0.12,1.09,-33.0,4.0,7.0,0.12,0,112,0.0,39.674278,-77.417786,3.47,1142.2,8.0,2.0,1.7
16792,35963,1714855118105,1.35,1.88,,-0.07,0.15,0.99,-33.0,4.0,5.0,0.16,0,120,0.0,39.674278,-77.417786,3.64,1142.1,8.0,2.0,1.7
16812,36003,1714855118145,1.37,1.91,,0.06,0.15,0.85,-32.0,-6.0,3.0,0.16,0,112,0.0,39.674278,-77.417786,3.72,1142.0,8.0,2.0,1.7
16832,36043,1714855118185,1.36,1.91,13.15,0.05,0.22,0.85,-33.0,-6.0,4.0,0.23,0,108,0.0,39.674282,-77.417786,3.85,1141.9,8.0,2.0,1.7
16852,36083,1714855118225,1.36,1.92,,0.15,0.26,1.08,-36.0,1.0,3.0,0.3,0,116,0.0,39.674282,-77.417786,3.89,1141.8,8.0,2.0,1.7
16881,36243,1714855118385,1.36,1.91,,0.07,0.15,0.8,-33.0,6.0,1.0,0.17,0,116,0.0,39.674282,-77.417778,3.25,1141.7,8.0,2.0,1.7
16901,36283,1714855118425,1.35,1.9,,-0.05,0.02,0.94,-33.0,-3.0,2.0,0.06,0,112,0.0,39.674282,-77.417778,3.7,1141.6,8.0,2.0,1.7
16921,36323,1714855118465,1.37,1.92,,-0.04,0.15,1.18,-35.0,-3.0,7.0,0.16,0,116,0.0,39.674282,-77.417778,3.83,1141.6,8.0,2.0,1.7
16941,36363,1714855118505,1.39,1.93,,0.21,0.15,1.14,-36.0,-3.0,7.0,0.26,0,124,0.0,39.674282,-77.417778,3.98,1141.6,8.0,2.0,1.7
16961,36403,1714855118545,1.33,1.88,,0.18,0.17,1.02,-35.0,3.0,4.0,0.24,0,108,0.0,39.674286,-77.417778,3.53,1141.6,8.0,2.0,1.7
16981,36443,1714855118584,1.33,1.87,,0.08,0.23,0.89,-34.0,5.0,3.0,0.24,0,116,0.0,39.674286,-77.417778,3.7,1141.5,8.0,2.0,1.7
17001,36483,1714855118624,1.34,1.89,,0.05,0.28,0.92,-35.0,-4.0,0.0,0.28,0,112,0.0,39.674286,-77.417778,3.89,1141.5,8.0,2.0,1.7
17021,36523,1714855118664,1.37,1.92,,0.03,0.25,0.91,-36.0,-6.0,-3.0,0.25,0,116,0.0,39.674286,-77.417778,3.73,1141.4,8.0,2.0,1.7
17041,36563,1714855118704,1.36,1.92,,0.09,0.21,0.9,-37.0,-2.0,0.0,0.23,0,116,0.0,39.674286,-77.41777,3.66,1141.4,8.0,2.0,1.7
17061,36603,1714855118745,1.33,1.88,,0.12,0.09,1.05,-34.0,-6.0,-3.0,0.15,0,112,0.0,39.674286,-77.41777,3.83,1141.3,8.0,2.0,1.7
