,"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","Analog4|""Volts""|0.0|5.0|500","Analog5|""Volts""|0.0|5.0|500","Battery|""Volts""|0.0|20.0|1","AccelX|""G""|-3.0|3.0|200","AccelY|""G""|-3.0|3.0|200","AccelZ|""G""|-3.0|3.0|200","Yaw|""Deg/Sec""|-120|120|200","Pitch|""Deg/Sec""|-120|120|200","Roll|""Deg/Sec""|-120|120|200","Gsum|""G""|0.0|3.0|200","RPM|""rpm""|0|8000|500","RPM2|""rpm""|0|8000|500","GPIO1|""""|0.0|1.0|50","Latitude|Degrees|-180.0|180.0|25","Longitude|Degrees|-180.0|180.0|25","Speed|mph|0.0|150.0|25","Altitude|""ft""|0.0|4000.0|25","GPSSats|""""|0|20|25","GPSQual|""""|0|5|25","GPSDOP|""""|0.0|20.0|25"
17956,38505,1714855120647,1.37,1.96,,,,,,,,,0,108,,,,,,,,
17957,38507,1714855120649,1.37,1.96,,,,,,,,,0,108,,,,,,,,
17958,38509,1714855120651,1.38,1.96,,,,,,,,,0,108,,,,,,,,
17959,38511,1714855120653,1.38,1.96,,,,,,,,,0,108,,,,,,,,
17960,38513,1714855120655,1.37,1.96,,0.09,0.24,1.1,-29.0,-4.0,5.0,0.25,0,108,,,,,,,,
17961,38515,1714855120657,1.37,1.95,,,,,,,,,0,108,,,,,,,,
17962,38517,1714855120659,1.36,1.94,,,,,,,,,0,108,,,,,,,,
17963,38519,1714855120661,1.34,1.92,,,,,,,,,0,108,,,,,,,,
17964,38521,1714855120663,1.33,1.91,,,,,,,,,0,108,,,,,,,,
17965,38523,1714855120665,1.35,1.93,,0.08,0.23,1.19,-30.0,-6.0,4.0,0.25,0,108,0.0,39.674309,-77.417763,3.57,1140.7,8.0,3.0,1.7
17966,38525,1714855120667,1.36,1.95,,,,,,,,,0,108,,,,,,,,
17967,38527,1714855120669,1.37,1.95,,,,,,,,,0,108,,,,,,,,
17968,38529,1714855120671,1.37,1.95,,,,,,,,,0,108,,,,,,,,
17969,38531,1714855120672,1.38,1.96,,,,,,,,,0,108,,,,,,,,
17970,38533,1714855120674,1.38,1.96,,0.25,0.27,1.1,-31.0,-4.0,5.0,0.37,0,108,,,,,,,,
17971,38535,1714855120676,1.37,1.96,,,,,,,,,0,108,,,,,,,,
17972,38537,1714855120678,1.37,1.96,,,,,,,,,0,108,,,,,,,,
17973,38539,1714855120680,1.38,1.96,,,,,,,,,0,108,,,,,,,,
17974,38541,1714855120682,1.38,1.96,,,,,,,,,0,108,,,,,,,,
17975,38543,1714855120684,1.38,1.96,,0.19,0.29,1.16,-31.0,2.0,6.0,0.34,0,108,0.0,,,,,,,
17976,38545,1714855120686,1.38,1.96,,,,,,,,,0,108,,,,,,,,
17977,38547,1714855120688,1.37,1.95,,,,,,,,,0,108,,,,,,,,
17978,38549,1714855120690,1.35,1.93,,,,,,,,,0,108,,,,,,,,
17979,38551,1714855120692,1.34,1.92,,,,,,,,,0,108,,,,,,,,
17980,38553,1714855120694,1.33,1.91,,0.08,0.23,1.18,-31.0,-3.0,4.0,0.25,0,108,,,,,,,,
17981,38555,1714855120696,1.33,1.92,,,,,,,,,0,108,,,,,,,,
17982,38557,1714855120698,1.35,1.93,,,,,,,,,0,108,,,,,,,,
17983,38559,1714855120700,1.36,1.95,,,,,,,,,0,108,,,,,,,,
17984,38561,1714855120702,1.36,1.94,,,,,,,,,0,108,,,,,,,,
17985,38563,1714855120704,1.36,1.95,,0.08,0.25,1.09,-32.0,4.0,5.0,0.27,0,108,0.0,39.674309,-77.417763,3.22,1140.7,8.0,3.0,1.7
17986,38565,1714855120706,1.37,1.95,,,,,,,,,0,100,,,,,,,,
17987,38567,1714855120708,1.37,1.95,,,,,,,,,0,100,,,,,,,,
17988,38569,1714855120710,1.37,1.96,,,,,,,,,0,100,,,,,,,,
17989,38571,1714855120712,1.37,1.95,,,,,,,,,0,100,,,,,,,,
17990,38573,1714855120714,1.36,1.95,,0.22,0.27,1.22,-32.0,0.0,2.0,0.35,0,100,,,,,,,,
17991,38575,1714855120716,1.37,1.95,,,,,,,,,0,100,,,,,,,,
17992,38577,1714855120718,1.37,1.95,,,,,,,,,0,100,,,,,,,,
17993,38579,1714855120720,1.37,1.96,,,,,,,,,0,100,,,,,,,,
17994,38581,1714855120722,1.37,1.96,,,,,,,,,0,100,,,,,,,,
17995,38583,1714855120724,1.37,1.96,,0.11,0.2,0.9,-32.0,4.0,3.0,0.23,0,100,0.0,,,,,,,
17996,38585,1714855120726,1.37,1.96,,,,,,,,,0,100,,,,,,,,
17997,38587,1714855120728,1.37,1.96,,,,,,,,,0,100,,,,,,,,
17998,38589,1714855120730,1.37,1.96,,,,,,,,,0,100,,,,,,,,
17999,38591,1714855120732,1.38,1.96,,,,,,,,,0,100,,,,,,,,
18000,38593,1714855120734,1.38,1.96,,-0.04,0.26,1.09,-32.0,5.0,2.0,0.26,0,100,,,,,,,,
18001,38595,1714855120736,1.38,1.96,,,,,,,,,0,100,,,,,,,,
18002,38597,1714855120738,1.37,1.96,,,,,,,,,0,100,,,,,,,,
18003,38599,1714855120740,1.38,1.96,,,,,,,,,0,100,,,,,,,,
18004,38601,1714855120742,1.37,1.96,,,,,,,,,0,52,,,,,,,,
18005,38603,1714855120744,1.36,1.94,,0.04,0.21,0.92,-33.0,3.0,3.0,0.21,0,52,0.0,39.674309,-77.417763,3.17,1140.7,8.0,3.0,1.7
18006,38605,1714855120746,1.33,1.91,,,,,,,,,0,52,,,,,,,,
18007,38607,1714855120748,1.32,1.91,,,,,,,,,0,52,,,,,,,,
18008,38609,1714855120750,1.34,1.92,,,,,,,,,0,52,,,,,,,,
18009,38611,1714855120752,1.35,1.94,,,,,,,,,0,52,,,,,,,,
18010,38613,1714855120754,1.37,1.95,,0.03,0.21,0.82,-33.0,4.0,3.0,0.21,0,52,,,,,,,,
18011,38615,1714855120756,1.37,1.96,,,,,,,,,0,52,,,,,,,,
18012,38617,1714855120758,1.37,1.96,,,,,,,,,0,52,,,,,,,,
18013,38619,1714855120760,1.37,1.96,,,,,,,,,0,52,,,,,,,,
18014,38621,1714855120762,1.37,1.95,,,,,,,,,0,52,,,,,,,,
18015,38623,1714855120764,1.34,1.92,,-0.05,0.29,0.88,-33.0,4.0,3.0,0.29,0,52,0.0,,,,,,,
18016,38625,1714855120766,1.32,1.91,,,,,,,,,0,52,,,,,,,,
18017,38627,1714855120768,1.33,1.92,,,,,,,,,0,52,,,,,,,,
18018,38629,1714855120770,1.35,1.94,,,,,,,,,0,52,,,,,,,,
18019,38631,1714855120772,1.38,1.97,,,,,,,,,0,52,,,,,,,,
18020,38633,1714855120774,1.33,1.94,,-0.15,0.22,0.78,-32.0,1.0,1.0,0.26,0,52,,,,,,,,
18021,38635,1714855120776,1.33,1.9,,,,,,,,,0,52,,,,,,,,
18022,38637,1714855120778,1.37,1.94,,,,,,,,,0,52,,,,,,,,
18023,38639,1714855120780,1.36,1.96,,,,,,,,,0,108,,,,,,,,
18024,38641,1714855120782,1.37,1.96,,,,,,,,,0,108,,,,,,,,
18025,38643,1714855120784,1.37,1.96,,0.02,0.22,0.93,-33.0,2.0,2.0,0.22,0,108,0.0,39.674309,-77.417763,2.8,1140.8,8.0,3.0,1.7
18026,38645,1714855120786,1.36,1.95,,,,,,,,,0,108,,,,,,,,
18027,38647,1714855120788,1.34,1.93,,,,,,,,,0,108,,,,,,,,
18028,38649,1714855120790,1.33,1.91,,,,,,,,,0,108,,,,,,,,
18029,38651,1714855120792,1.32,1.91,,,,,,,,,0,108,,,,,,,,
18030,38653,1714855120794,1.34,1.92,,0.01,0.14,0.76,-31.0,-1.0,1.0,0.14,0,108,,,,,,,,
18031,38655,1714855120796,1.36,1.95,,,,,,,,,0,108,,,,,,,,
18032,38657,1714855120798,1.37,1.96,,,,,,,,,0,108,,,,,,,,
18033,38659,1714855120800,1.36,1.96,,,,,,,,,0,108,,,,,,,,
18034,38661,1714855120802,1.37,1.96,,,,,,,,,0,108,,,,,,,,
18035,38663,1714855120804,1.37,1.96,,-0.22,0.25,0.82,-31.0,4.0,2.0,0.33,0,108,0.0,,,,,,,
18036,38665,1714855120806,1.37,1.96,,,,,,,,,0,108,,,,,,,,
18037,38667,1714855120808,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18038,38669,1714855120810,1.33,1.92,,,,,,,,,0,108,,,,,,,,
18039,38671,1714855120812,1.32,1.91,,,,,,,,,0,108,,,,,,,,
18040,38673,1714855120814,1.35,1.95,,-0.12,0.19,0.89,-32.0,-4.0,2.0,0.22,0,108,,,,,,,,
18041,38675,1714855120816,1.37,1.96,,,,,,,,,0,104,,,,,,,,
18042,38677,1714855120818,1.36,1.96,,,,,,,,,0,104,,,,,,,,
18043,38679,1714855120820,1.33,1.92,,,,,,,,,0,104,,,,,,,,
18044,38681,1714855120822,1.31,1.91,,,,,,,,,0,104,,,,,,,,
18045,38683,1714855120824,1.35,1.94,,0.03,0.17,0.66,-30.0,-2.0,1.0,0.17,0,104,0.0,39.674309,-77.417763,2.76,1140.8,8.0,3.0,1.7
18046,38685,1714855120826,1.36,1.95,,,,,,,,,0,104,,,,,,,,
18047,38687,1714855120828,1.36,1.96,,,,,,,,,0,104,,,,,,,,
18048,38689,1714855120830,1.37,1.96,,,,,,,,,0,104,,,,,,,,
18049,38691,1714855120832,1.36,1.95,,,,,,,,,0,104,,,,,,,,
18050,38693,1714855120834,1.35,1.94,,-0.11,0.18,0.95,-30.0,2.0,3.0,0.21,0,104,,,,,,,,
18051,38695,1714855120836,1.31,1.9,,,,,,,,,0,104,,,,,,,,
18052,38697,1714855120838,1.33,1.93,,,,,,,,,0,104,,,,,,,,
18053,38699,1714855120840,1.35,1.95,,,,,,,,,0,104,,,,,,,,
18054,38701,1714855120842,1.36,1.95,,,,,,,,,0,104,,,,,,,,
18055,38703,1714855120844,1.37,1.96,,-0.12,0.18,0.86,-29.0,-5.0,1.0,0.21,0,104,0.0,,,,,,,
18056,38705,1714855120846,1.35,1.96,,,,,,,,,0,104,,,,,,,,
18057,38707,1714855120848,1.34,1.93,,,,,,,,,0,104,,,,,,,,
18058,38709,1714855120850,1.32,1.92,,,,,,,,,0,104,,,,,,,,
18059,38711,1714855120852,1.33,1.92,,,,,,,,,0,104,,,,,,,,
18060,38713,1714855120854,1.36,1.95,,-0.08,0.11,0.98,-30.0,1.0,2.0,0.14,0,108,,,,,,,,
18061,38715,1714855120856,1.37,1.96,,,,,,,,,0,108,,,,,,,,
18062,38717,1714855120858,1.36,1.96,,,,,,,,,0,108,,,,,,,,
18063,38719,1714855120860,1.34,1.93,,,,,,,,,0,108,,,,,,,,
18064,38721,1714855120862,1.31,1.9,,,,,,,,,0,108,,,,,,,,
18065,38723,1714855120864,1.33,1.93,,0.12,0.16,0.98,-28.0,-4.0,0.0,0.2,0,108,0.0,39.674313,-77.417763,2.95,1140.8,8.0,3.0,1.7
18066,38725,1714855120866,1.36,1.96,,,,,,,,,0,108,,,,,,,,
18067,38727,1714855120868,1.36,1.96,,,,,,,,,0,108,,,,,,,,
18068,38729,1714855120870,1.36,1.96,,,,,,,,,0,108,,,,,,,,
18069,38731,1714855120872,1.36,1.96,,,,,,,,,0,108,,,,,,,,
18070,38733,1714855120874,1.31,1.9,,0.0,0.12,0.98,-27.0,1.0,2.0,0.12,0,108,,,,,,,,
18071,38735,1714855120876,1.32,1.91,,,,,,,,,0,108,,,,,,,,
18072,38737,1714855120878,1.33,1.93,,,,,,,,,0,108,,,,,,,,
18073,38739,1714855120880,1.34,1.94,,,,,,,,,0,108,,,,,,,,
18074,38741,1714855120882,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18075,38743,1714855120884,1.36,1.96,,-0.11,0.18,1.01,-26.0,-2.0,0.0,0.21,0,108,0.0,,,,,,,
18076,38745,1714855120886,1.35,1.96,,,,,,,,,0,108,,,,,,,,
18077,38747,1714855120888,1.36,1.96,,,,,,,,,0,108,,,,,,,,
18078,38749,1714855120890,1.35,1.95,,,,,,,,,0,104,,,,,,,,
18079,38751,1714855120892,1.33,1.92,,,,,,,,,0,104,,,,,,,,
18080,38753,1714855120894,1.31,1.9,,0.01,0.17,1.05,-26.0,0.0,1.0,0.17,0,104,,,,,,,,
18081,38755,1714855120896,1.33,1.92,,,,,,,,,0,104,,,,,,,,
18082,38757,1714855120898,1.34,1.94,,,,,,,,,0,104,,,,,,,,
18083,38759,1714855120900,1.36,1.95,,,,,,,,,0,104,,,,,,,,
18084,38761,1714855120902,1.36,1.96,,,,,,,,,0,104,,,,,,,,
18085,38763,1714855120904,1.35,1.95,,0.07,0.19,0.86,-25.0,-1.0,0.0,0.2,0,104,0.0,39.674313,-77.417763,2.86,1140.9,8.0,3.0,1.7
18086,38765,1714855120906,1.34,1.94,,,,,,,,,0,104,,,,,,,,
18087,38767,1714855120908,1.32,1.94,,,,,,,,,0,104,,,,,,,,
18088,38769,1714855120910,1.31,1.9,,,,,,,,,0,104,,,,,,,,
18089,38771,1714855120912,1.3,1.91,,,,,,,,,0,104,,,,,,,,
18090,38773,1714855120914,1.31,1.9,,0.0,0.18,1.08,-25.0,3.0,1.0,0.18,0,104,,,,,,,,
18091,38775,1714855120916,1.31,1.9,,,,,,,,,0,104,,,,,,,,
18092,38777,1714855120918,1.32,1.92,,,,,,,,,0,104,,,,,,,,
18093,38779,1714855120920,1.36,1.94,,,,,,,,,0,104,,,,,,,,
18094,38781,1714855120922,1.35,1.95,,,,,,,,,0,104,,,,,,,,
18095,38783,1714855120924,1.35,1.95,,-0.14,0.24,0.89,-24.0,1.0,0.0,0.28,0,104,0.0,,,,,,,
18096,38785,1714855120926,1.36,1.96,,,,,,,,,0,104,,,,,,,,
18097,38787,1714855120928,1.35,1.95,,,,,,,,,0,104,,,,,,,,
18098,38789,1714855120930,1.34,1.94,,,,,,,,,0,104,,,,,,,,
18099,38791,1714855120932,1.31,1.9,,,,,,,,,0,104,,,,,,,,
18100,38793,1714855120934,1.31,1.91,,0.02,0.19,1.21,-27.0,0.0,0.0,0.19,0,104,,,,,,,,
18101,38795,1714855120936,1.34,1.94,,,,,,,,,0,104,,,,,,,,
18102,38797,1714855120938,1.35,1.95,,,,,,,,,0,104,,,,,,,,
18103,38799,1714855120940,1.36,1.95,,,,,,,,,0,104,,,,,,,,
18104,38801,1714855120942,1.35,1.94,,,,,,,,,0,104,,,,,,,,
18105,38803,1714855120944,1.32,1.91,,0.22,0.22,0.81,-25.0,-4.0,-1.0,0.31,0,104,0.0,39.674313,-77.417763,2.85,1140.9,8.0,3.0,1.7
18106,38805,1714855120946,1.3,1.89,,,,,,,,,0,104,,,,,,,,
18107,38807,1714855120948,1.32,1.91,,,,,,,,,0,104,,,,,,,,
18108,38809,1714855120951,1.33,1.93,,,,,,,,,0,104,,,,,,,,
18109,38811,1714855120953,1.35,1.94,,,,,,,,,0,104,,,,,,,,
18110,38813,1714855120955,1.35,1.95,,-0.03,0.26,1.09,-25.0,14.0,1.0,0.26,0,104,,,,,,,,
18111,38815,1714855120957,1.36,1.95,,,,,,,,,0,104,,,,,,,,
18112,38817,1714855120959,1.35,1.94,,,,,,,,,0,104,,,,,,,,
18113,38819,1714855120961,1.34,1.93,,,,,,,,,0,104,,,,,,,,
18114,38821,1714855120963,1.32,1.91,,,,,,,,,0,104,,,,,,,,
18115,38823,1714855120965,1.3,1.9,,-0.17,0.26,1.08,-25.0,-6.0,-3.0,0.31,0,104,0.0,,,,,,,
18116,38825,1714855120967,1.33,1.92,,,,,,,,,0,104,,,,,,,,
18117,38827,1714855120969,1.35,1.94,,,,,,,,,0,104,,,,,,,,
18118,38829,1714855120971,1.35,1.95,,,,,,,,,0,104,,,,,,,,
18119,38831,1714855120973,1.35,1.95,,,,,,,,,0,104,,,,,,,,
18120,38833,1714855120975,1.35,1.95,,-0.02,0.12,0.92,-26.0,2.0,-2.0,0.13,0,104,,,,,,,,
18121,38835,1714855120977,1.27,1.9,,,,,,,,,0,104,,,,,,,,
18122,38837,1714855120979,1.34,1.92,,,,,,,,,0,104,,,,,,,,
18123,38839,1714855120981,1.35,1.94,,,,,,,,,0,104,,,,,,,,
18124,38841,1714855120983,1.35,1.94,,,,,,,,,0,104,,,,,,,,
18125,38843,1714855120985,1.36,1.94,,0.14,0.2,0.99,-26.0,2.0,-1.0,0.25,0,104,0.0,39.674313,-77.417763,2.6,1141.0,8.0,3.0,1.7
18126,38845,1714855120987,1.36,1.94,,,,,,,,,0,104,,,,,,,,
18127,38847,1714855120989,1.35,1.93,,,,,,,,,0,104,,,,,,,,
18128,38849,1714855120991,1.3,1.9,,,,,,,,,0,104,,,,,,,,
18129,38851,1714855120993,1.3,1.88,,,,,,,,,0,104,,,,,,,,
18130,38853,1714855120995,1.3,1.89,,-0.06,0.19,1.01,-25.0,1.0,-2.0,0.2,0,104,,,,,,,,
18131,38855,1714855120997,1.32,1.91,,,,,,,,,0,104,,,,,,,,
18132,38857,1714855120992,1.33,1.92,,,,,,,,,0,104,,,,,,,,
18133,38859,1714855120994,1.35,1.93,,,,,,,,,0,104,,,,,,,,
18134,38861,1714855120996,1.35,1.94,,,,,,,,,0,104,,,,,,,,
18135,38863,1714855120998,1.35,1.94,,-0.19,0.22,1.12,-25.0,1.0,-2.0,0.29,0,108,0.0,,,,,,,
18136,38865,1714855121000,1.36,1.94,,,,,,,,,0,108,,,,,,,,
18137,38867,1714855121002,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18138,38869,1714855121004,1.34,1.93,,,,,,,,,0,108,,,,,,,,
18139,38871,1714855121006,1.32,1.9,,,,,,,,,0,108,,,,,,,,
18140,38873,1714855121008,1.3,1.89,,-0.01,0.15,1.11,-25.0,-5.0,-3.0,0.15,0,108,,,,,,,,
18141,38875,1714855121010,1.32,1.91,,,,,,,,,0,108,,,,,,,,
18142,38877,1714855121012,1.34,1.92,,,,,,,,,0,108,,,,,,,,
18143,38879,1714855121014,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18144,38881,1714855121016,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18145,38883,1714855121018,1.36,1.94,,0.17,0.18,0.84,-26.0,-1.0,-1.0,0.25,0,108,0.0,39.674313,-77.417763,3.01,1141.0,8.0,3.0,1.7
18146,38885,1714855121020,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18147,38887,1714855121022,1.34,1.92,,,,,,,,,0,108,,,,,,,,
18148,38889,1714855121024,1.33,1.91,,,,,,,,,0,108,,,,,,,,
18149,38891,1714855121032,1.31,1.89,,,,,,,,,0,108,,,,,,,,
18150,38893,1714855121034,1.3,1.89,,-0.1,0.26,1.15,-25.0,3.0,0.0,0.28,0,108,,,,,,,,
18151,38895,1714855121036,1.32,1.9,,,,,,,,,0,108,,,,,,,,
18152,38897,1714855121038,1.33,1.92,,,,,,,,,0,108,,,,,,,,
18153,38899,1714855121040,1.34,1.93,,,,,,,,,0,108,,,,,,,,
18154,38901,1714855121042,1.35,1.93,,,,,,,,,0,32,,,,,,,,
18155,38903,1714855121044,1.35,1.95,,-0.08,0.23,1.1,-26.0,-6.0,0.0,0.25,0,32,0.0,,,,,,,
18156,38905,1714855121046,1.36,1.94,,,,,,,,,0,32,,,,,,,,
18157,38907,1714855121048,1.36,1.94,,,,,,,,,0,32,,,,,,,,
18158,38909,1714855121050,1.34,1.93,,,,,,,,,0,32,,,,,,,,
18159,38911,1714855121052,1.34,1.93,,,,,,,,,0,32,,,,,,,,
18160,38913,1714855121054,1.31,1.89,,0.08,0.22,0.95,-26.0,-2.0,1.0,0.24,0,32,,,,,,,,
18161,38915,1714855121056,1.33,1.91,,,,,,,,,0,32,,,,,,,,
18162,38917,1714855121058,1.35,1.94,,,,,,,,,0,32,,,,,,,,
18163,38919,1714855121060,1.35,1.94,,,,,,,,,0,32,,,,,,,,
18164,38921,1714855121062,1.35,1.94,,,,,,,,,0,32,,,,,,,,
18165,38923,1714855121064,1.33,1.91,,0.08,0.17,0.98,-26.0,-4.0,1.0,0.19,0,32,0.0,39.674313,-77.417763,2.88,1141.1,8.0,3.0,1.7
18166,38925,1714855121066,1.32,1.9,,,,,,,,,0,32,,,,,,,,
18167,38927,1714855121068,1.31,1.89,,,,,,,,,0,32,,,,,,,,
18168,38929,1714855121070,1.31,1.89,,,,,,,,,0,32,,,,,,,,
18169,38931,1714855121072,1.31,1.89,,,,,,,,,0,32,,,,,,,,
18170,38933,1714855121074,1.31,1.9,,-0.04,0.22,0.91,-26.0,-2.0,2.0,0.23,0,32,,,,,,,,
18171,38935,1714855121076,1.31,1.89,,,,,,,,,0,32,,,,,,,,
18172,38937,1714855121078,1.31,1.89,,,,,,,,,0,32,,,,,,,,
18173,38939,1714855121080,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18174,38941,1714855121082,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18175,38943,1714855121084,1.35,1.94,,-0.0,0.22,1.08,-27.0,-5.0,2.0,0.22,0,108,0.0,,,,,,,
18176,38945,1714855121086,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18177,38947,1714855121088,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18178,38949,1714855121090,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18179,38951,1714855121092,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18180,38953,1714855121094,1.35,1.94,,0.09,0.2,0.77,-26.0,-8.0,2.0,0.22,0,108,,,,,,,,
18181,38955,1714855121096,1.36,1.95,,,,,,,,,0,108,,,,,,,,
18182,38957,1714855121098,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18183,38959,1714855121100,1.36,1.95,,,,,,,,,0,108,,,,,,,,
18184,38961,1714855121102,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18185,38963,1714855121104,1.35,1.94,,0.02,0.26,0.89,-27.0,4.0,4.0,0.26,0,108,0.0,39.674313,-77.417763,2.74,1141.2,8.0,3.0,1.7
18186,38965,1714855121106,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18187,38967,1714855121108,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18188,38969,1714855121110,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18189,38971,1714855121112,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18190,38973,1714855121114,1.35,1.95,,-0.07,0.29,0.98,-28.0,-8.0,2.0,0.29,0,108,,,,,,,,
18191,38975,1714855121116,1.36,1.95,,,,,,,,,0,108,,,,,,,,
18192,38977,1714855121118,1.36,1.95,,,,,,,,,0,108,,,,,,,,
18193,38979,1714855121120,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18194,38981,1714855121122,1.36,1.95,,,,,,,,,0,108,,,,,,,,
18195,38983,1714855121124,1.35,1.95,,0.03,0.26,0.83,-28.0,-4.0,1.0,0.26,0,108,0.0,,,,,,,
18196,38985,1714855121126,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18197,38987,1714855121128,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18198,38989,1714855121130,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18199,38991,1714855121132,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18200,38993,1714855121134,1.35,1.95,,0.09,0.24,0.94,-29.0,-3.0,1.0,0.26,0,108,,,,,,,,
18201,38995,1714855121136,1.36,1.95,,,,,,,,,0,108,,,,,,,,
18202,38997,1714855121138,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18203,38999,1714855121140,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18204,39001,1714855121142,1.35,1.94,,,,,,,,,0,108,,,,,,,,
18205,39003,1714855121144,1.35,1.94,,-0.01,0.25,0.92,-30.0,-3.0,-1.0,0.25,0,108,0.0,39.674313,-77.417763,3.28,1141.3,8.0,3.0,1.7
18206,39005,1714855121146,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18207,39007,1714855121148,1.35,1.95,,,,,,,,,0,108,,,,,,,,
18208,39009,1714855121150,1.36,1.95,,,,,,,,,0,108,,,,,,,,
18209,39011,1714855121152,1.36,1.95,,,,,,,,,0,108,,,,,,,,
18210,39013,1714855121154,1.36,1.95,,0.02,0.19,0.97,-31.0,-1.0,0.0,0.19,0,100,,,,,,,,
18211,39015,1714855121156,1.36,1.95,,,,,,,,,0,100,,,,,,,,
18212,39017,1714855121158,1.36,1.95,,,,,,,,,0,100,,,,,,,,
18213,39019,1714855121160,1.36,1.95,,,,,,,,,0,100,,,,,,,,
18214,39021,1714855121162,1.36,1.95,,,,,,,,,0,100,,,,,,,,
18215,39023,1714855121164,1.36,1.95,,0.16,0.14,1.07,-30.0,-3.0,-1.0,0.21,0,100,0.0,,,,,,,
18216,39025,1714855121166,1.36,1.95,,,,,,,,,0,100,,,,,,,,
18217,39027,1714855121168,1.35,1.95,,,,,,,,,0,100,,,,,,,,
18218,39029,1714855121170,1.35,1.95,,,,,,,,,0,100,,,,,,,,
18219,39031,1714855121172,1.35,1.94,,,,,,,,,0,100,,,,,,,,
18220,39033,1714855121174,1.35,1.94,,0.03,0.07,0.78,-29.0,0.0,1.0,0.07,0,100,,,,,,,,
18221,39035,1714855121176,1.35,1.95,,,,,,,,,0,100,,,,,,,,
18222,39037,1714855121178,1.35,1.95,,,,,,,,,0,100,,,,,,,,
18223,39039,1714855121180,1.35,1.94,,,,,,,,,0,100,,,,,,,,
18224,39041,1714855121182,1.32,1.9,,,,,,,,,0,100,,,,,,,,
18225,39043,1714855121184,1.31,1.9,13.14,-0.09,0.11,1.15,-30.0,2.0,1.0,0.14,0,100,0.0,39.674313,-77.417763,2.97,1141.3,8.0,3.0,1.7
18226,39045,1714855121186,1.31,1.9,,,,,,,,,0,100,,,,,,,,
18227,39047,1714855121188,1.31,1.9,,,,,,,,,0,100,,,,,,,,
18228,39049,1714855121190,1.31,1.9,,,,,,,,,0,52,,,,,,,,
18229,39051,1714855121192,1.33,1.92,,,,,,,,,0,52,,,,,,,,
18230,39053,1714855121194,1.34,1.92,,0.06,0.14,0.97,-30.0,-4.0,1.0,0.15,0,52,,,,,,,,
18231,39055,1714855121196,1.34,1.93,,,,,,,,,0,52,,,,,,,,
18232,39057,1714855121198,1.35,1.94,,,,,,,,,0,52,,,,,,,,
18233,39059,1714855121200,1.35,1.94,,,,,,,,,0,52,,,,,,,,
18234,39061,1714855121202,1.35,1.94,,,,,,,,,0,52,,,,,,,,
18235,39063,1714855121204,1.35,1.94,,0.05,0.06,0.88,-29.0,5.0,4.0,0.08,0,52,0.0,,,,,,,
18236,39065,1714855121206,1.35,1.94,,,,,,,,,0,52,,,,,,,,
18237,39067,1714855121208,1.35,1.94,,,,,,,,,0,52,,,,,,,,
18238,39069,1714855121210,1.35,1.94,,,,,,,,,0,52,,,,,,,,
18239,39071,1714855121212,1.35,1.94,,,,,,,,,0,52,,,,,,,,
18240,39073,1714855121214,1.35,1.94,,-0.04,0.1,1.05,-28.0,-3.0,3.0,0.1,0,52,,,,,,,,
18241,39075,1714855121216,1.35,1.94,,,,,,,,,0,52,,,,,,,,
18242,39077,1714855121218,1.36,1.94,,,,,,,,,0,52,,,,,,,,
18243,39079,1714855121220,1.36,1.94,,,,,,,,,0,52,,,,,,,,
18244,39081,1714855121222,1.36,1.94,,,,,,,,,0,52,,,,,,,,
18245,39083,1714855121224,1.36,1.94,,-0.13,0.13,0.85,-27.0,2.0,4.0,0.18,0,52,0.0,39.674313,-77.417763,3.08,1141.3,8.0,3.0,1.7
18246,39085,1714855121226,1.36,1.94,,,,,,,,,0,108,,,,,,,,
18247,39087,1714855121228,1.36,1.95,,,,,,,,,0,108,,,,,,,,
18248,39089,1714855121230,1.36,1.95,,,,,,,,,0,108,,,,,,,,
18249,39091,1714855121232,1.36,1.95,,,,,,,,,0,108,,,,,,,,
