"Interval|""ms""|0|0|1","Utc|""ms""|0|0|1","Analog1|""""|0|5|100","Analog2|""""|0|5|50","Battery|""Volts""|0.0|20.0|1","AccelX|""G""|-3.0|3.0|50","AccelY|""G""|-3.0|3.0|50","AccelZ|""G""|-3.0|3.0|50","Yaw|""Deg/Sec""|-120|120|50","Pitch|""Deg/Sec""|-120|120|50","Roll|""Deg/Sec""|-120|120|50","Gsum|""G""|0.0|3.0|50","RPM1|""rpm""|0.0|1000000.0|1000","Latitude|""Degrees""|-180.0|180.0|25","Longitude|""Degrees""|-180.0|180.0|25","Speed|""mph""|0.0|150.0|25","Altitude|""ft""|0.0|4000.0|25"
2741003,1.70215E+12,0,0,,0.09,-0.12,1.23,-16,1,3,0.16,0,39.674221,-77.417374,4.97,1085.8
2741123,1.70215E+12,0,0,,0.12,0.07,0.84,-18,0,-2,0.14,0,39.674221,-77.417374,4.68,1085.7
2741163,1.70215E+12,0,0,,0.12,0.11,1.04,-18,0,-1,0.17,0,39.674221,-77.417366,4.62,1085.6
2741203,1.70215E+12,0,0,,0.11,0.07,0.93,-17,0,2,0.14,0,39.674221,-77.417366,4.81,1085.6
2741243,1.70215E+12,0,0,,-0.01,0.12,0.87,-18,-1,6,0.12,0,39.674221,-77.417366,4.67,1085.5
2741283,1.70215E+12,0,0,,0.02,-0.02,0.86,-17,-5,5,0.03,0,39.674221,-77.417366,4.65,1085.5
2741323,1.70215E+12,0,0,,0.01,0.01,1.03,-15,-5,3,0.01,0,39.674221,-77.417366,4.65,1085.5
2741363,1.70215E+12,0,0,,0.01,0.26,1.04,-15,-3,2,0.26,0,39.674221,-77.417366,4.8,1085.5
2741403,1.70215E+12,0,1,,0.08,0.2,0.99,-19,1,3,0.22,0,39.674221,-77.417366,4.97,1085.5
2741443,1.70215E+12,0,1,,0.13,0.32,1.15,-22,4,5,0.34,0,39.674221,-77.417358,4.5,1085.5
2741483,1.70215E+12,0,1,,0.14,0.21,1.08,-23,6,0,0.25,0,39.674221,-77.417358,4.34,1085.3
2741523,1.70215E+12,0,1,,0.02,0.17,1.09,-23,7,-2,0.17,0,39.674221,-77.417358,4.29,1085.4
2741563,1.70215E+12,0,1,,0.07,0.11,1.02,-24,7,1,0.13,0,39.674225,-77.417358,3.87,1085.3
2741603,1.70215E+12,0,1,,0,0.13,1.03,-22,4,-2,0.13,0,39.674225,-77.417358,3.98,1085.3
2741643,1.70215E+12,0,1,,0.01,0.14,0.92,-22,2,0,0.14,0,39.674225,-77.417358,3.83,1085.3
2741763,1.70215E+12,0,1,,0.13,0.1,1.01,-25,3,6,0.17,0,39.674225,-77.417358,3.61,1085.3
2741803,1.70215E+12,0,1,,0.11,0.09,1.07,-26,3,5,0.14,0,39.674225,-77.417358,3.92,1085.4
2741843,1.70215E+12,0,1,,0.04,-0.03,0.97,-25,4,1,0.05,0,39.674225,-77.417351,3.55,1085.5
2741883,1.70215E+12,0,1,,-0.04,-0.06,0.95,-21,1,1,0.07,0,39.674225,-77.417351,3.8,1085.5
2741923,1.70215E+12,0,1,,0.14,0.03,1.29,-20,2,2,0.15,0,39.674225,-77.417351,3.45,1085.6
2741963,1.70215E+12,0,1,,-0.14,0.07,1.07,-20,2,5,0.16,0,39.674229,-77.417351,3.66,1085.5
2742003,1.70215E+12,0,1,,0.18,0.06,0.92,-20,3,2,0.19,0,39.674229,-77.417351,3.42,1085.6
2742043,1.70215E+12,0,1,12.79,-0.06,0.23,0.85,-22,3,3,0.24,0,39.674229,-77.417351,3.36,1085.6
2742083,1.70215E+12,0,1,,-0.27,0.04,0.63,-22,-1,1,0.27,0,39.674229,-77.417351,3.11,1085.6
2742123,1.70215E+12,0,1,,0.13,-0.19,1.11,-19,-6,-1,0.23,0,39.674229,-77.417351,3.52,1085.6
2742163,1.70215E+12,0,0,,-0.16,0.11,1.05,-18,3,1,0.19,0,39.674229,-77.417351,3.84,1085.6
2742203,1.70215E+12,0,0,,-0.31,0.1,1.43,-18,2,4,0.33,0,39.674229,-77.417351,3.94,1085.6
2742243,1.70215E+12,0,0,,-0.22,0.25,0.98,-23,6,2,0.33,0,39.674229,-77.417343,4.12,1085.6
2742403,1.70215E+12,0,0,,-0.01,0.13,0.78,-19,-10,4,0.13,0,39.674232,-77.417343,4.84,1085.7
2742443,1.70215E+12,0,0,,-0.09,0.32,0.79,-21,-10,-1,0.33,0,39.674232,-77.417343,5.22,1085.7
2742483,1.70215E+12,0,0,,0.09,0.21,0.94,-25,-10,-8,0.23,0,39.674232,-77.417343,5.39,1085.8
2742523,1.70215E+12,0,0,,0.16,0.08,1.14,-25,-1,-6,0.17,0,39.674232,-77.417343,5.26,1085.8
2742563,1.70215E+12,0,0,,0.02,0.06,1.01,-22,2,1,0.06,0,39.674232,-77.417343,5.24,1085.8
2742603,1.70215E+12,0,0,,-0.08,0.04,0.62,-21,-4,6,0.09,0,39.674232,-77.417336,5.11,1085.8
2742643,1.70215E+12,0,0,,-0.03,-0.1,0.79,-20,-13,2,0.1,0,39.674232,-77.417336,5.24,1085.9
2742683,1.70215E+12,0,0,,0.01,-0.12,0.79,-17,-16,1,0.12,0,39.674232,-77.417336,5.52,1086
2742723,1.70215E+12,0,0,,0.14,0.1,1.08,-15,-14,0,0.17,0,39.674232,-77.417336,5.77,1086
2742763,1.70215E+12,0,0,,0.23,-0.11,1.24,-13,-10,3,0.26,0,39.674236,-77.417336,5.19,1086
2742803,1.70215E+12,0,0,,0.14,-0.11,1.27,-11,-3,4,0.18,0,39.674236,-77.417336,5.29,1086.1
2742843,1.70215E+12,0,0,,0.04,-0.09,1.2,-10,-1,5,0.09,0,39.674236,-77.417336,4.61,1086.2
2742883,1.70215E+12,0,0,,-0.08,0.04,0.92,-9,0,4,0.09,0,39.674236,-77.417336,4.58,1086.2
2742923,1.70215E+12,0,0,,-0.06,0.13,0.75,-9,-5,6,0.14,0,39.674236,-77.417336,4.57,1086.3
2742963,1.70215E+12,0,0,,-0.07,0.07,0.64,-10,-11,3,0.1,0,39.674236,-77.417336,4.93,1086.3
2743083,1.70215E+12,0,0,,-0.11,0.05,1.29,-3,2,-1,0.12,0,39.67424,-77.417336,4.97,1086.4
2743123,1.70215E+12,0,0,,0.06,0.13,1.23,-3,-2,0,0.14,0,39.67424,-77.417336,4.83,1086.4
2743163,1.70215E+12,0,0,,0.04,0.06,0.98,-5,-5,-7,0.07,0,39.67424,-77.417336,4.92,1086.3
2743203,1.70215E+12,0,0,,-0.25,-0.07,1.21,-5,-5,-4,0.26,0,39.674244,-77.417336,4.96,1086.3
2743243,1.70215E+12,0,1,,0.02,0,1.15,-5,3,-4,0.02,0,39.674244,-77.417336,5.19,1086.3
2743283,1.70215E+12,0,0,,-0.17,0.19,1.17,-4,10,-1,0.25,0,39.674244,-77.417336,5.34,1086.4
2743323,1.70215E+12,0,0,,-0.18,0.18,0.76,-6,11,-2,0.26,0,39.674244,-77.417328,5.14,1086.4
2743363,1.70215E+12,0,1,,-0.13,0.14,0.41,-10,11,1,0.2,0,39.674244,-77.417328,5.1,1086.4
2743403,1.70215E+12,0,1,,-0.06,-0.16,1.02,-9,7,7,0.17,0,39.674248,-77.417328,4.87,1086.4
2743443,1.70215E+12,0,1,,-0.05,0.02,0.8,-10,4,-4,0.05,0,39.674248,-77.417328,5.03,1086.4
2743483,1.70215E+12,0,1,,-0.15,-0.19,1.06,-8,-2,0,0.24,0,39.674248,-77.417328,5.58,1086.4
2743523,1.70215E+12,0,0,,0.04,-0.12,1.21,-4,-5,10,0.13,0,39.674248,-77.417328,5.56,1086.3
2743563,1.70215E+12,0,0,,0,0.11,1.38,-5,0,1,0.11,0,39.674248,-77.417328,5.87,1086.3
2743723,1.70215E+12,0,1,,-0.14,0.11,0.74,-2,-4,-5,0.18,0,39.674252,-77.41732,5.82,1086.3
2743763,1.70215E+12,0,1,,-0.07,-0.13,1.04,-1,-6,-5,0.15,0,39.674252,-77.41732,6.08,1086.2
2743803,1.70215E+12,0,1,,0.06,0.1,1.32,3,-6,-6,0.12,0,39.674252,-77.41732,6.43,1086.2
2743843,1.70215E+12,0,0,,0.06,-0.03,1.42,2,-6,-5,0.07,0,39.674252,-77.41732,6.22,1086.2
2743883,1.70215E+12,0,1,,-0.04,0.07,0.95,0,-4,-5,0.08,0,39.674252,-77.41732,6.5,1086.2
2743923,1.70215E+12,0,1,,-0.16,0.02,1.02,-2,1,-8,0.17,0,39.674252,-77.41732,6.39,1086.1
2743963,1.70215E+12,0,1,,0.09,-0.09,1.06,-4,4,0,0.13,0,39.674255,-77.417313,6.42,1086.2
2744003,1.70215E+12,0,0,,0.15,0.05,1.36,-4,10,10,0.16,0,39.674255,-77.417313,6.33,1086.1
2744043,1.70215E+12,0,1,12.79,-0.41,-0.01,0.68,-5,8,7,0.41,0,39.674255,-77.417313,6.36,1086.1
2744083,1.70215E+12,0,0,,-0.25,0.13,0.52,-6,-1,-4,0.28,0,39.674255,-77.417313,6.21,1086.1
2744123,1.70215E+12,0,1,,-0.4,0.01,1.14,-6,0,-9,0.4,0,39.674259,-77.417313,6.3,1086.1
2744163,1.70215E+12,0,1,,-0.36,0.05,1.4,-6,7,14,0.37,0,39.674259,-77.417313,6.27,1086
2744203,1.70215E+12,0,1,,-0.49,0.47,1.39,-11,22,11,0.68,0,39.674259,-77.417313,6.88,1086
2744323,1.70215E+12,0,1,,-0.63,0.59,0.61,-17,24,15,0.87,0,39.674263,-77.417305,6.55,1085.9
2744363,1.70215E+12,0,1,,-0.5,0.32,0.38,-24,12,0,0.59,0,39.674263,-77.417305,6.75,1085.9
2744403,1.70215E+12,0,1,,-0.21,0.64,0.35,-27,-2,-16,0.67,0,39.674263,-77.417305,6.59,1086
2744443,1.70215E+12,0,1,,-0.41,-0.61,0.39,-27,0,-8,0.73,0,39.674267,-77.417305,7.61,1086
2744483,1.70215E+12,0,1,,-0.02,0.2,0.31,-22,1,31,0.2,0,39.674267,-77.417305,7.76,1086
2744523,1.70215E+12,0,1,,-0.33,1.07,0.71,-30,-1,26,1.12,0,39.674267,-77.417305,8.32,1086
2744563,1.70215E+12,0,1,,-0.64,0.79,0.3,-45,-9,0,1.02,0,39.674271,-77.417297,8.84,1086
2744603,1.70215E+12,0,1,,-0.78,0.35,0.93,-53,-4,-1,0.86,0,39.674271,-77.417297,8.86,1086
2744643,1.70215E+12,0,1,,-0.12,0.8,1.03,-55,-21,16,0.81,0,39.674271,-77.417297,8.81,1085.9
2744683,1.70215E+12,0,1,,0.38,0.68,1.08,-58,-17,4,0.78,0,39.674271,-77.417297,9.04,1085.9
2744723,1.70215E+12,0,1,,0.27,0.23,0.96,-55,-28,9,0.35,0,39.674271,-77.417297,8.94,1085.9
2744763,1.70215E+12,0,1,,0.02,0.19,0.54,-51,-23,5,0.19,0,39.674274,-77.417297,9.56,1085.9
2744803,1.70215E+12,5,0,,0,0.64,0.76,-56,-12,5,0.64,0,39.674274,-77.417297,9.54,1085.9
2744843,1.70215E+12,0,0,,0.15,0.46,0.87,-66,-8,5,0.48,0,39.674278,-77.417297,9.63,1086
2744883,1.70215E+12,5,0,,0.44,0.48,0.78,-72,19,17,0.65,0,39.674278,-77.417297,9.5,1086
2745003,1.70215E+12,5,0,,-0.2,0.07,0.28,-46,-6,10,0.21,0,39.674282,-77.417297,9.45,1085.9
2745043,1.70215E+12,5,0,12.92,-0.15,0.63,0.29,-32,-19,-3,0.65,0,39.674286,-77.417297,9.23,1085.9
2745083,1.70215E+12,5,0,,0.19,0.58,0.75,-34,-23,-23,0.61,0,39.674286,-77.417297,9.22,1085.9
2745123,1.70215E+12,5,0,,0.67,0.54,1.32,-41,-16,-15,0.86,0,39.67429,-77.417297,10.05,1085.9
2745163,1.70215E+12,5,0,,0.28,0.11,0.82,-53,1,31,0.3,0,39.67429,-77.417297,10.64,1085.9
2745203,1.70215E+12,5,0,,-0.02,0.98,1.13,-54,6,47,0.98,0,39.674294,-77.417297,10.81,1085.9
2745243,1.70215E+12,5,0,,-0.48,0.72,0.58,-61,6,-14,0.86,0,39.674294,-77.417297,10.87,1085.9
2745283,1.70215E+12,5,0,,-0.57,-0.72,0.49,-47,-13,0,0.92,0,39.674294,-77.417297,10.68,1085.9
2745323,1.70215E+12,0,0,,-0.07,0.43,1.34,-33,-9,37,0.43,0,39.674294,-77.417297,10.79,1085.8
2745363,1.70215E+12,0,0,,-0.04,0.79,1.13,-38,-2,17,0.8,0,39.674297,-77.417297,10.86,1085.8
2745403,1.70215E+12,0,0,,-0.14,0.61,0.73,-49,8,-4,0.62,0,39.674297,-77.417297,11.34,1085.9
2745443,1.70215E+12,5,0,,-0.53,-0.1,0.54,-49,12,4,0.54,0,39.674301,-77.417297,11.03,1085.9
2745483,1.70215E+12,5,0,,-0.56,-0.09,0.68,-36,4,21,0.57,0,39.674305,-77.417297,11.11,1085.9
2745643,1.70215E+12,5,0,,-0.84,0.53,1.16,-25,-9,1,0.99,0,39.674313,-77.417297,11.6,1085.9
2745683,1.70215E+12,5,0,,-0.57,0.39,0.85,-29,-5,5,0.69,0,39.674313,-77.417297,12.39,1085.8
2745723,1.70215E+12,0,0,,-0.52,0.46,0.7,-30,-5,-1,0.69,0,39.674313,-77.417297,12.3,1085.9
2745763,1.70215E+12,0,0,,-0.26,0.07,0.96,-25,-8,10,0.27,0,39.674313,-77.417297,10.98,1086
2745803,1.70215E+12,0,0,,-0.37,0.48,0.75,-24,-5,2,0.61,0,39.674316,-77.417297,11.55,1086
2745843,1.70215E+12,0,0,,-0.34,0.24,0.7,-19,-22,-8,0.42,0,39.674316,-77.417297,12.33,1086
2745883,1.70215E+12,0,0,,0.33,0.08,1.23,-15,-19,1,0.34,0,39.67432,-77.417297,12.25,1086
2745923,1.70215E+12,0,0,,0.37,0.33,1.23,-17,-21,0,0.49,0,39.67432,-77.417297,13.35,1086
2745963,1.70215E+12,0,0,,0.75,0.58,1.49,-21,-16,7,0.95,0,39.674324,-77.417297,12.79,1086
2746003,1.70215E+12,0,0,,0.72,0.33,1.16,-28,-3,8,0.8,0,39.674328,-77.417297,12.46,1086.1
2746043,1.70215E+12,0,0,12.75,0.78,0.55,1.3,-33,6,7,0.95,0,39.674328,-77.417297,11.86,1086.1
2746083,1.70215E+12,0,0,,0.49,0.47,0.69,-37,2,5,0.68,0,39.674328,-77.417305,10.97,1086.2
2746123,1.70215E+12,0,0,,0.65,0.22,0.77,-33,-3,7,0.69,0,39.674332,-77.417305,10.54,1086.2
2746163,1.70215E+12,0,0,,0.51,0.28,0.62,-37,-7,-4,0.58,0,39.674332,-77.417305,10.08,1086.2
2746323,1.70215E+12,0,0,,0.36,0.34,1.14,-30,0,5,0.49,0,39.674336,-77.417305,8.66,1086.2
2746363,1.70215E+12,0,0,,0.31,0.64,1.49,-29,2,12,0.72,0,39.674336,-77.417313,8.4,1086.2
2746403,1.70215E+12,0,0,,0.34,0.49,0.87,-28,1,-17,0.59,0,39.674336,-77.417313,7.67,1086.2
2746443,1.70215E+12,0,0,,0.25,0.06,0.84,-25,0,-16,0.26,0,39.674339,-77.417313,7.24,1086.3
2746483,1.70215E+12,0,0,,0.05,-0.18,1.18,-19,0,8,0.19,0,39.674339,-77.417313,6.66,1086.3
2746523,1.70215E+12,0,0,,0.2,0.17,0.83,-15,2,14,0.26,0,39.674339,-77.417313,6.48,1086.2
2746563,1.70215E+12,0,0,,0.17,0.09,1.01,-12,-3,3,0.19,0,39.674339,-77.417313,6.09,1086.2
2746603,1.70215E+12,0,0,,0.34,0.1,1.08,-7,-5,-6,0.36,0,39.674343,-77.417313,6.12,1086.2
2746643,1.70215E+12,0,0,,0.34,0.37,1.16,-9,-3,-7,0.5,0,39.674343,-77.417313,5.93,1086.2
2746683,1.70215E+12,0,0,,0.3,0.23,1.1,-11,0,-3,0.38,0,39.674343,-77.41732,5.59,1086.2
2746723,1.70215E+12,0,0,,0.36,0.19,1.28,-11,-2,0,0.4,0,39.674343,-77.41732,5.35,1086.2
2746763,1.70215E+12,0,0,,0.17,0.21,1.17,-13,1,0,0.27,0,39.674343,-77.41732,4.95,1086.2
2746803,1.70215E+12,0,0,,0.14,0.09,1,-13,4,-1,0.17,0,39.674343,-77.41732,4.53,1086.1
2746923,1.70215E+12,0,0,,0.3,0.03,0.85,-3,-5,-1,0.3,0,39.674347,-77.41732,3.41,1086.2
2746963,1.70215E+12,0,0,,0.27,0.11,1.11,-5,-8,-1,0.29,0,39.674347,-77.41732,3.57,1086.2
2747003,1.70215E+12,0,0,,0.3,0.13,1.33,-8,-4,0,0.33,0,39.674347,-77.41732,3.26,1086.2
2747043,1.70215E+12,0,0,12.78,0.23,-0.04,1.23,-7,1,1,0.23,0,39.674347,-77.417328,3.04,1086.3
2747083,1.70215E+12,0,0,,0.41,0.22,0.9,-8,1,1,0.47,0,39.674347,-77.417328,2.49,1086.3
2747123,1.70215E+12,0,0,,0.42,0.04,0.76,-8,-4,1,0.42,0,39.674347,-77.417328,2.14,1086.3
2747163,1.70215E+12,0,0,,0.28,-0.08,1.26,-4,-3,1,0.29,0,39.674347,-77.417328,1.93,1086.3
2747203,1.70215E+12,0,0,,0.44,0.01,1.02,-1,2,1,0.44,0,39.674347,-77.417328,1.46,1086.3
2747243,1.70215E+12,0,0,,0.33,0.01,1.05,1,1,0,0.33,0,39.674347,-77.417328,1.03,1086.4
2747283,1.70215E+12,0,0,,0.2,0.09,1.09,1,0,0,0.22,0,39.674347,-77.417328,0,1086.3
2747323,1.70215E+12,0,0,,-0.01,0.19,1.13,0,3,0,0.19,0,39.674351,-77.417328,0,1086.3
2747363,1.70215E+12,0,0,,-0.08,0.09,0.99,-4,6,-2,0.12,0,39.674351,-77.417328,0,1086.3
2747403,1.70215E+12,0,0,,-0.14,0.1,1,-3,6,-3,0.17,0,39.674351,-77.417328,0,1086.3
2747443,1.70215E+12,0,0,,-0.06,0.03,0.94,-1,4,-2,0.07,0,39.674351,-77.417328,0,1086.2
2747563,1.70215E+12,0,0,,-0.17,0.04,0.94,-2,2,-1,0.17,0,39.674347,-77.417328,0,1086.1
2747603,1.70215E+12,0,0,,-0.14,-0.03,0.86,-1,1,-3,0.15,0,39.674347,-77.417328,0,1086.1
2747643,1.70215E+12,0,0,,-0.11,-0.05,0.93,0,-1,-1,0.12,0,39.674347,-77.417328,0,1086.1
2747683,1.70215E+12,0,0,,-0.1,0,0.97,1,-2,-1,0.1,0,39.674347,-77.417328,0,1086.1
2747723,1.70215E+12,0,0,,-0.09,0,1.01,1,-1,0,0.09,0,39.674347,-77.417328,0,1086.1
2747763,1.70215E+12,0,0,,-0.09,0.04,0.95,1,-1,0,0.1,0,39.674347,-77.417328,0,1086.1
2747803,1.70215E+12,0,0,,-0.05,0,0.99,1,-1,0,0.05,0,39.674347,-77.417328,0,1086.1
2747843,1.70215E+12,0,0,,-0.05,0.07,0.96,1,-1,1,0.09,0,39.674347,-77.417328,0,1086.1
2747883,1.70215E+12,0,0,,-0.02,0.08,0.97,1,0,0,0.08,0,39.674347,-77.417328,0,1086.1
2747923,1.70215E+12,0,0,,-0.04,0.09,1.02,1,-1,0,0.1,0,39.674347,-77.417328,0,1086.1
2747963,1.70215E+12,0,0,,-0.09,0.09,0.98,0,1,0,0.13,0,39.674347,-77.417328,0,1086.1
2748003,1.70215E+12,0,0,,-0.09,0.11,1,0,0,0,0.14,0,39.674347,-77.417328,0,1086.1
2748043,1.70215E+12,0,0,12.78,-0.15,0.09,0.93,0,1,0,0.18,0,39.674347,-77.417328,0,1086.1
2748083,1.70215E+12,0,0,,-0.21,0.06,0.98,0,1,0,0.22,0,39.674347,-77.417328,0,1086.1
2748123,1.70215E+12,0,0,,-0.18,0.09,0.99,0,0,0,0.2,0,39.674347,-77.417328,0,1086.1
2748283,1.70215E+12,0,0,,-0.02,0.13,1.04,0,0,0,0.13,0,39.674347,-77.417328,0,1086.1
2748323,1.70215E+12,0,0,,-0.12,0.08,0.95,0,0,0,0.15,0,39.674347,-77.417328,0,1086.1
2748363,1.70215E+12,0,0,,-0.21,0.06,1.05,0,0,0,0.22,0,39.674347,-77.417328,0,1086.1
2748403,1.70215E+12,0,0,,-0.17,0.06,1,0,0,0,0.18,0,39.674347,-77.417328,0,1086.1
2748443,1.70215E+12,0,0,,-0.08,-0.02,0.95,1,0,0,0.08,0,39.674347,-77.417328,0,1086.1
2748483,1.70215E+12,0,0,,-0.04,0.1,1.05,1,0,-1,0.11,0,39.674347,-77.417328,0,1086.1
2748523,1.70215E+12,0,0,,-0.11,0.1,0.97,0,0,0,0.15,0,39.674347,-77.417328,0,1086.1
2748563,1.70215E+12,0,0,,-0.2,0.09,1.01,0,-1,0,0.22,0,39.674347,-77.417328,0,1086.1
2748603,1.70215E+12,0,0,,-0.16,0.06,1,0,-1,0,0.17,0,39.674347,-77.417328,0,1086.1
2748643,1.70215E+12,0,0,,-0.06,0.04,0.95,1,1,0,0.07,0,39.674347,-77.417328,0,1086.1
2748683,1.70215E+12,0,0,,-0.02,0.13,1.04,0,0,0,0.13,0,39.674347,-77.417328,0,1086.1
2748723,1.70215E+12,0,0,,-0.11,0.13,0.93,0,1,0,0.17,0,39.674347,-77.417328,0,1086.1
2748763,1.70215E+12,0,0,,-0.21,0.04,1.08,1,-4,0,0.21,0,39.674347,-77.417328,0,1086.1
2748803,1.70215E+12,0,0,,-0.14,-0.02,0.88,0,-1,0,0.14,0,39.674347,-77.417328,0,1086.1
2748843,1.70215E+12,0,0,,-0.33,0.16,0.82,1,2,1,0.37,0,39.674347,-77.417328,0,1086.1
2748883,1.70215E+12,0,0,,-0.08,0.06,0.92,1,5,-1,0.1,0,39.674347,-77.417328,0,1086.1
2748923,1.70215E+12,0,0,,0.23,-0.05,1.32,3,5,-3,0.24,0,39.674347,-77.417328,0,1086.1
2748963,1.70215E+12,0,0,,-0.27,0.24,1.34,6,9,-2,0.36,0,39.674347,-77.417328,0,1086.1
2749003,1.70215E+12,0,0,,-1.03,0.47,1.09,2,17,1,1.13,0,39.674347,-77.417328,0,1086.1
2749043,1.70215E+12,0,0,12.81,-0.93,0.49,0.77,-8,17,-9,1.05,0,39.674347,-77.417328,0,1086.1
2749083,1.70215E+12,0,0,,-0.72,-0.08,0.7,-10,3,-11,0.73,0,39.674347,-77.417328,0,1086.1
2749123,1.70215E+12,0,0,,-0.91,-0.28,1.12,-6,6,-6,0.95,0,39.674347,-77.417328,1,1085
2749163,1.70215E+12,0,0,,-0.32,-0.11,0.44,-2,5,-4,0.34,0,39.674347,-77.417328,1.59,1085
2749203,1.70215E+12,0,0,,-0.57,0.08,0.61,-1,-7,-4,0.57,0,39.674351,-77.417328,2.18,1084.9
2749243,1.70215E+12,0,0,,-1.21,-0.07,0.99,0,0,-9,1.21,0,39.674351,-77.417328,2.8,1085
2749283,1.70215E+12,5,0,,-0.65,-0.08,0.58,2,11,-2,0.65,0,39.674351,-77.417328,3.19,1085
2749323,1.70215E+12,5,0,,-0.91,-0.01,0.53,3,7,1,0.91,0,39.674351,-77.417328,3.65,1085
2749363,1.70215E+12,5,0,,-0.61,0.21,0.55,3,4,-3,0.64,0,39.674351,-77.417328,3.88,1085
2749403,1.70215E+12,0,0,,-0.53,-0.08,1,4,-4,-5,0.54,0,39.674351,-77.417328,4.43,1085
2749443,1.70215E+12,5,0,,0,0.03,1.24,5,-5,-8,0.03,0,39.674351,-77.417328,4.7,1084.9
2749483,1.70215E+12,5,0,,-0.6,-0.17,0.82,6,-5,7,0.62,0,39.674351,-77.417336,5.51,1085
2749523,1.70215E+12,5,0,,-0.93,0.06,0.77,4,-2,-2,0.94,0,39.674351,-77.417336,5.67,1085
2749563,1.70215E+12,5,0,,-0.41,0.12,0.85,0,-3,-8,0.43,0,39.674351,-77.417336,5.92,1085
2749603,1.70215E+12,5,0,,-0.9,-0.47,0.94,0,-1,0,1.02,0,39.674351,-77.417336,6.45,1085
2749643,1.70215E+12,5,0,,-0.6,-0.37,1,3,6,1,0.7,0,39.674351,-77.417336,6.68,1085
2749683,1.70215E+12,5,0,,-0.55,0.07,0.81,3,2,-2,0.56,0,39.674351,-77.417336,7.17,1085
2749723,1.70215E+12,5,0,,-0.64,0.16,0.45,3,-4,0,0.66,0,39.674355,-77.417336,7.35,1085
2749763,1.70215E+12,5,0,,-0.81,-0.13,0.89,3,-11,6,0.82,0,39.674355,-77.417336,7.33,1085
2749803,1.70215E+12,5,0,,-0.74,0.13,1.25,3,-5,4,0.75,0,39.674355,-77.417336,7.77,1085
2749843,1.70215E+12,5,0,,-0.62,0.24,1.32,1,4,-9,0.66,0,39.674355,-77.417336,8.28,1084.9
2749883,1.70215E+12,5,0,,-0.44,0.03,0.8,2,3,-7,0.45,0,39.674358,-77.417336,8.15,1084.9
2749923,1.70215E+12,5,0,,-0.34,-0.02,0.33,2,-5,1,0.34,0,39.674358,-77.417336,8.6,1084.9
2749963,1.70215E+12,5,0,,-0.5,-0.04,0.54,2,-10,8,0.5,0,39.674358,-77.417343,8.67,1084.9
2750003,1.70215E+12,5,0,,-0.53,0.29,0.77,1,-11,-3,0.6,0,39.674358,-77.417343,9.06,1084.9
2750043,1.70215E+12,5,0,12.94,-0.49,-0.25,0.87,-1,-5,-6,0.55,0,39.674362,-77.417343,9.68,1085
2750083,1.70215E+12,5,0,,-0.63,-0.34,1.27,2,-3,3,0.72,0,39.674362,-77.417343,9.61,1084.9
2750123,1.70215E+12,5,0,,-0.64,0.03,1.1,2,4,4,0.64,0,39.674362,-77.417351,9.81,1085
2750163,1.70215E+12,5,0,,-0.95,-0.21,0.91,2,8,-1,0.98,0,39.674366,-77.417351,9.94,1085
2750203,1.70215E+12,5,0,,-0.93,-0.31,0.76,3,0,4,0.98,0,39.674366,-77.417351,9.98,1084.9
2750243,1.70215E+12,5,0,,-0.5,0.14,0.68,3,-12,1,0.52,0,39.674366,-77.417351,10.11,1085
2750283,1.70215E+12,5,0,,0.02,0.14,0.97,0,-1,-13,0.14,0,39.67437,-77.417358,10.35,1085
2750323,1.70215E+12,5,0,,-0.18,-0.47,0.78,0,7,0,0.5,0,39.67437,-77.417358,10.85,1085
2750363,1.70215E+12,5,0,,-0.25,-0.24,0.73,5,11,9,0.35,0,39.67437,-77.417358,10.61,1085
2750403,1.70215E+12,5,0,,-0.68,-0.08,0.97,6,12,10,0.68,0,39.67437,-77.417358,10.62,1085
2750443,1.70215E+12,5,0,,-0.29,0.29,0.96,4,8,-6,0.4,0,39.67437,-77.417366,10.96,1084.9
2750483,1.70215E+12,5,0,,-0.57,0.01,0.6,1,1,-7,0.57,0,39.674374,-77.417366,10.62,1084.9
2750523,1.70215E+12,5,0,,-0.47,0.05,0.83,3,-14,-2,0.48,0,39.674374,-77.417366,11.35,1084.9
2750563,1.70215E+12,5,0,,-0.81,-0.03,1.09,2,-13,-11,0.81,0,39.674374,-77.417374,11.85,1084.9
2750603,1.70215E+12,5,0,,-0.89,-0.35,0.71,3,-12,-6,0.96,0,39.674377,-77.417374,12.23,1084.9
2750643,1.70215E+12,5,0,,-0.76,-0.1,1.27,5,-6,5,0.76,0,39.674377,-77.417374,13.11,1084.9
2750683,1.70215E+12,5,0,,0.17,0.12,1.29,5,0,7,0.21,0,39.674381,-77.417374,12.51,1084.9
2750723,1.70215E+12,5,0,,0.24,0.13,1.11,5,13,0,0.27,0,39.674381,-77.417374,12.75,1085
2750763,1.70215E+12,5,0,,-0.5,-0.27,0.72,3,12,-5,0.56,0,39.674381,-77.417374,12.3,1084.9
2750803,1.70215E+12,5,0,,-0.5,0.09,0.35,4,8,-8,0.51,0,39.674385,-77.417374,12.68,1085
2750843,1.70215E+12,5,0,,-0.22,-0.25,0.71,5,3,-5,0.33,0,39.674385,-77.417381,12.17,1085
